user_id,episode_id,vote_key,series_name,season_number,episode_number
13991889,7495677,7495677-13991889-3,Mr. Robot,4,12
13991889,7495678,7495678-13991889-3,Mr. Robot,4,13
13991889,7501639,7501639-13991889-3,Mythic Quest,1,1
13991889,7501859,7501859-13991889-3,Mythic Quest,1,2
13991889,7501860,7501860-13991889-3,Mythic Quest,1,3
13991889,7501870,7501870-13991889-3,Mythic Quest,1,4
13991889,7501871,7501871-13991889-3,Mythic Quest,1,5
13991889,7501872,7501872-13991889-3,Mythic Quest,1,6
13991889,7501873,7501873-13991889-3,Mythic Quest,1,7
13991889,7501874,7501874-13991889-3,Mythic Quest,1,8
13991889,7517642,7517642-13991889-3,Young Sheldon,3,12
13991889,7521793,7521793-13991889-3,Batwoman,1,10
13991889,7534233,7534233-13991889-3,Batwoman,1,11
13991889,7539965,7539965-13991889-3,Young Sheldon,3,13
13991889,7539973,7539973-13991889-3,Young Sheldon,3,14
13991889,7542903,7542903-13991889-3,Better Call Saul,5,4
13991889,7542906,7542906-13991889-3,Better Call Saul,5,3
13991889,7550552,7550552-13991889-29,I Am Not Okay With This,1,1
13991889,7550553,7550553-13991889-3,I Am Not Okay With This,1,2
13991889,7550554,7550554-13991889-29,I Am Not Okay With This,1,3
13991889,7550557,7550557-13991889-29,I Am Not Okay With This,1,4
13991889,7550559,7550559-13991889-29,I Am Not Okay With This,1,5
13991889,7550560,7550560-13991889-3,I Am Not Okay With This,1,6
13991889,7550563,7550563-13991889-3,I Am Not Okay With This,1,7
13991889,7553213,7553213-13991889-3,My Hero Academia,4,23
13991889,7553216,7553216-13991889-3,My Hero Academia,4,25
13991889,7555473,7555473-13991889-3,Better Call Saul,5,5
13991889,7555474,7555474-13991889-3,Better Call Saul,5,6
13991889,7555475,7555475-13991889-3,Better Call Saul,5,7
13991889,7555476,7555476-13991889-3,Better Call Saul,5,8
13991889,7555477,7555477-13991889-3,Better Call Saul,5,9
13991889,7555478,7555478-13991889-3,Better Call Saul,5,10
13991889,7560337,7560337-13991889-3,Batwoman,1,12
13991889,7564119,7564119-13991889-3,Young Sheldon,3,15
13991889,7564224,7564224-13991889-3,Young Sheldon,3,16
13991889,7693422,7693422-13991889-29,Stargirl,1,10
13991889,7731997,7731997-13991889-29,The Rain,3,1
13991889,7798148,7798148-13991889-29,The Rain,3,2
13991889,7798150,7798150-13991889-3,The Rain,3,3
13991889,7798151,7798151-13991889-3,The Rain,3,4
13991889,7798153,7798153-13991889-3,The Rain,3,5
13991889,7798154,7798154-13991889-29,The Rain,3,6
13991889,8144884,8144884-13991889-3,INVINCIBLE (2021),1,1
13991889,8153158,8153158-13991889-3,INVINCIBLE (2021),1,2
13991889,8153159,8153159-13991889-3,INVINCIBLE (2021),1,3
13991889,8153160,8153160-13991889-3,INVINCIBLE (2021),1,4
13991889,8153163,8153163-13991889-3,INVINCIBLE (2021),1,5
13991889,8153164,8153164-13991889-3,INVINCIBLE (2021),1,6
13991889,8153165,8153165-13991889-3,INVINCIBLE (2021),1,7
13991889,8153167,8153167-13991889-3,INVINCIBLE (2021),1,8
13991889,8305537,8305537-13991889-3,Platinum End,1,1
13991889,8307201,8307201-13991889-29,Sex!fy,1,1
13991889,8442804,8442804-13991889-3,The Bear,1,1
13991889,8593355,8593355-13991889-29,The Great Jahy Will Not Be Defeated!,1,11
13991889,8616998,8616998-13991889-3,Inside Job,1,1
13991889,8890210,8890210-13991889-3,Halo,1,2
13991889,8890211,8890211-13991889-3,Halo,1,3
13991889,8974642,8974642-13991889-3,Halo,1,4
13991889,8996829,8996829-13991889-3,Better Call Saul,6,1
13991889,8996830,8996830-13991889-3,Better Call Saul,6,2
13991889,8996831,8996831-13991889-3,Better Call Saul,6,3
13991889,8996835,8996835-13991889-3,Better Call Saul,6,7
13991889,9163448,9163448-13991889-3,The Bear,1,2
13991889,9421392,9421392-13991889-3,Inside Job,1,14
13991889,9642740,9642740-13991889-3,LOL: Last One Laughing Argentina,1,1
13991889,9664518,9664518-13991889-3,LOL: Last One Laughing Argentina,1,2
13991889,9757136,9757136-13991889-3,Black Mirror,6,1
13991889,9879037,9879037-13991889-3,JUJUTSU KAISEN,2,17
13991889,9971637,9971637-13991889-3,Rick and Morty,7,1
13991889,10402475,10402475-13991889-3,Demon Slayer: Kimetsu no Yaiba,5,1
