device_id,app_id,removed,created_at,updated_at,user_id
8a4cfac9fe010daeb43556dfe79ecadd,com.netflix.mediaclient,0,2019-10-11 15:08:08,2019-10-11 15:08:08,13991889
8a4cfac9fe010daeb43556dfe79ecadd,com.twitter.android,0,2019-10-11 15:08:08,2019-10-11 15:08:08,13991889
8a4cfac9fe010daeb43556dfe79ecadd,com.whatsapp,0,2019-10-11 15:08:08,2019-10-11 15:08:08,13991889
9033d7d9fc68cda89dedb37e62867888,com.facebook.lite,0,2017-07-31 04:00:31,2017-07-31 04:00:31,13991889
9033d7d9fc68cda89dedb37e62867888,com.instagram.android,0,2017-07-31 04:00:31,2017-07-31 04:00:31,13991889
9033d7d9fc68cda89dedb37e62867888,com.netflix.mediaclient,0,2017-08-19 01:36:39,2017-08-19 01:36:39,13991889
9033d7d9fc68cda89dedb37e62867888,com.snapchat.android,0,2017-07-31 04:00:31,2017-07-31 04:00:31,13991889
9033d7d9fc68cda89dedb37e62867888,com.twitter.android,0,2017-08-11 04:25:51,2017-08-11 04:25:51,13991889
9033d7d9fc68cda89dedb37e62867888,com.whatsapp,0,2017-07-31 04:00:31,2017-07-31 04:00:31,13991889
91526b43e075e68a1f8e945178f49e14,com.netflix.mediaclient,0,2019-12-15 04:06:31,2019-12-15 04:06:31,13991889
91526b43e075e68a1f8e945178f49e14,com.twitter.android,0,2019-12-15 04:06:31,2019-12-15 04:06:31,13991889
91526b43e075e68a1f8e945178f49e14,com.whatsapp,1,2019-12-15 04:06:31,2020-01-02 20:20:28,13991889
9a7a651a7e384d7eaadd77b028d5039f,com.facebook.katana,0,2018-10-31 03:41:20,2018-10-31 03:41:20,13991889
9a7a651a7e384d7eaadd77b028d5039f,com.instagram.android,0,2018-10-31 03:41:20,2018-10-31 03:41:20,13991889
9a7a651a7e384d7eaadd77b028d5039f,com.netflix.mediaclient,0,2018-10-31 03:41:20,2018-12-23 06:36:52,13991889
9a7a651a7e384d7eaadd77b028d5039f,com.snapchat.android,1,2018-10-31 03:41:20,2018-12-05 18:14:00,13991889
9a7a651a7e384d7eaadd77b028d5039f,com.twitter.android,0,2018-10-31 03:41:20,2018-10-31 03:41:20,13991889
9a7a651a7e384d7eaadd77b028d5039f,com.whatsapp,0,2018-10-31 03:41:20,2018-11-11 21:01:38,13991889
9acf455b3ddd36df9ac520c993111dfa,com.facebook.katana,0,2018-10-26 02:26:35,2018-10-26 02:26:35,13991889
9acf455b3ddd36df9ac520c993111dfa,com.instagram.android,0,2018-10-26 02:26:35,2018-10-26 02:26:35,13991889
9acf455b3ddd36df9ac520c993111dfa,com.netflix.mediaclient,0,2018-10-27 06:58:19,2018-10-27 06:58:19,13991889
9acf455b3ddd36df9ac520c993111dfa,com.snapchat.android,0,2018-10-26 02:26:35,2018-10-26 02:26:35,13991889
9acf455b3ddd36df9ac520c993111dfa,com.twitter.android,0,2018-10-26 02:26:35,2018-10-26 02:26:35,13991889
9acf455b3ddd36df9ac520c993111dfa,com.whatsapp,0,2018-10-26 02:26:35,2018-10-26 02:26:35,13991889
a373d71f499cfc70f91ecec5666a744a,com.facebook.lite,0,2018-02-03 23:54:14,2018-02-03 23:54:14,13991889
a373d71f499cfc70f91ecec5666a744a,com.instagram.android,0,2018-02-03 23:54:14,2018-02-03 23:54:14,13991889
a373d71f499cfc70f91ecec5666a744a,com.whatsapp,0,2018-02-03 23:54:14,2018-02-03 23:54:14,13991889
ac65dd0c505f3c43bfb8f956d25621aa,com.facebook.lite,0,2017-07-11 22:00:58,2017-07-11 22:00:58,13991889
ac65dd0c505f3c43bfb8f956d25621aa,com.instagram.android,0,2017-07-11 22:00:58,2017-07-11 22:00:58,13991889
ac65dd0c505f3c43bfb8f956d25621aa,com.snapchat.android,0,2017-07-11 22:00:58,2017-07-11 22:00:58,13991889
ac65dd0c505f3c43bfb8f956d25621aa,com.whatsapp,0,2017-07-11 22:00:58,2017-07-11 22:00:58,13991889
d3b66736d4602b4428fc4aad7bc8dd24,com.facebook.katana,0,2018-05-03 05:18:30,2018-08-17 19:47:04,13991889
d3b66736d4602b4428fc4aad7bc8dd24,com.facebook.lite,1,2018-02-04 00:17:34,2018-07-19 23:00:11,13991889
d3b66736d4602b4428fc4aad7bc8dd24,com.instagram.android,0,2018-02-04 00:17:34,2018-02-04 00:17:34,13991889
d3b66736d4602b4428fc4aad7bc8dd24,com.netflix.mediaclient,0,2018-02-04 00:17:34,2018-07-22 05:55:49,13991889
d3b66736d4602b4428fc4aad7bc8dd24,com.twitter.android,0,2018-02-09 06:07:44,2018-07-07 21:08:35,13991889
d3b66736d4602b4428fc4aad7bc8dd24,com.whatsapp,0,2018-02-04 00:17:34,2018-02-04 00:17:34,13991889
d943932ed5725877f805862d536da832,com.instagram.android,0,2019-11-11 06:08:00,2019-11-11 06:08:00,13991889
d943932ed5725877f805862d536da832,com.netflix.mediaclient,0,2019-11-11 06:08:00,2019-11-11 06:08:00,13991889
d943932ed5725877f805862d536da832,com.twitter.android,0,2019-11-11 06:08:00,2019-11-11 06:08:00,13991889
d943932ed5725877f805862d536da832,com.whatsapp,0,2019-11-11 06:08:00,2019-11-11 06:08:00,13991889
da4eb66d1f440dca9dab480c21ba52a0,com.instagram.android,0,2019-10-04 23:45:14,2019-10-04 23:45:14,13991889
da4eb66d1f440dca9dab480c21ba52a0,com.snapchat.android,0,2019-10-04 23:45:14,2019-10-04 23:45:14,13991889
da4eb66d1f440dca9dab480c21ba52a0,com.twitter.android,0,2019-10-04 23:45:14,2019-10-04 23:45:14,13991889
da4eb66d1f440dca9dab480c21ba52a0,com.whatsapp,0,2019-10-04 23:45:14,2019-10-04 23:45:14,13991889
dff60c3ff097193d1b4410ae0129d3a2,com.facebook.lite,0,2017-07-20 18:29:01,2017-07-20 18:29:01,13991889
dff60c3ff097193d1b4410ae0129d3a2,com.instagram.android,0,2017-07-20 18:29:01,2017-07-20 18:29:01,13991889
dff60c3ff097193d1b4410ae0129d3a2,com.snapchat.android,0,2017-07-20 18:29:01,2017-07-20 18:29:01,13991889
dff60c3ff097193d1b4410ae0129d3a2,com.whatsapp,0,2017-07-20 18:29:01,2017-07-20 18:29:01,13991889
e5f1e887788f7c6c3d7e803db4db17a5,com.instagram.android,0,2019-01-11 04:00:37,2019-01-11 04:00:37,13991889
e5f1e887788f7c6c3d7e803db4db17a5,com.netflix.mediaclient,0,2019-01-11 04:00:37,2019-01-11 04:00:37,13991889
e74a46ead86e4ab64bada9f6e3fe1dc3,com.instagram.android,0,2019-09-26 19:38:16,2019-09-26 19:38:16,13991889
e74a46ead86e4ab64bada9f6e3fe1dc3,com.netflix.mediaclient,0,2019-09-27 19:07:29,2019-09-27 19:07:29,13991889
e74a46ead86e4ab64bada9f6e3fe1dc3,com.snapchat.android,0,2019-09-27 01:26:31,2019-09-27 01:26:31,13991889
e74a46ead86e4ab64bada9f6e3fe1dc3,com.twitter.android,0,2019-09-26 19:38:16,2019-09-26 19:38:16,13991889
e74a46ead86e4ab64bada9f6e3fe1dc3,com.whatsapp,0,2019-09-26 19:38:16,2019-09-26 19:38:16,13991889
ee1e37cc0d045bbae0a385570d58a390,com.instagram.android,1,2019-11-05 01:11:48,2019-12-11 19:34:22,13991889
ee1e37cc0d045bbae0a385570d58a390,com.netflix.mediaclient,0,2019-11-05 01:11:48,2019-12-10 19:26:21,13991889
ee1e37cc0d045bbae0a385570d58a390,com.snapchat.android,1,2019-11-15 06:48:18,2019-11-18 20:04:59,13991889
ee1e37cc0d045bbae0a385570d58a390,com.tinder,1,2019-12-02 21:00:18,2019-12-04 03:55:04,13991889
ee1e37cc0d045bbae0a385570d58a390,com.twitter.android,0,2019-11-05 01:11:48,2019-11-05 01:11:48,13991889
ee1e37cc0d045bbae0a385570d58a390,com.whatsapp,0,2019-11-05 01:11:48,2019-11-05 01:11:48,13991889
fa993f07b0f469674a55d68b5f50d917,com.facebook.lite,0,2017-11-28 20:59:27,2017-11-28 20:59:27,13991889
fa993f07b0f469674a55d68b5f50d917,com.instagram.android,0,2017-11-28 20:59:27,2017-11-28 20:59:27,13991889
fa993f07b0f469674a55d68b5f50d917,com.netflix.mediaclient,0,2017-12-01 21:18:07,2017-12-01 21:18:07,13991889
fa993f07b0f469674a55d68b5f50d917,com.snapchat.android,0,2017-11-28 20:59:27,2017-11-28 20:59:27,13991889
fa993f07b0f469674a55d68b5f50d917,com.twitter.android,0,2017-11-28 21:38:40,2017-11-28 21:38:40,13991889
fa993f07b0f469674a55d68b5f50d917,com.whatsapp,0,2017-11-28 20:59:27,2017-11-28 20:59:27,13991889
